station_id;station_name;latitude;longitude;elevation;lat_uncertainty;long_uncertainty;elev_uncertainty;country
86076;SAN JUAN AERO;-31.4;-68.41667;-999;0.00833;0.00833;-9.99999;Argentina
86077;CORDOBA AERO;-31.31667;-64.21667;-999;0.00833;0.00833;-9.99999;Argentina
86078;LA RIOJA AERO;-29.38333;-66.81667;-999;0.00833;0.00833;-9.99999;Argentina
86079;CATAMARCA AERO;-28.6;-65.76667;-999;0.00833;0.00833;-9.99999;Argentina
86080;SANTIAGO DEL ESTERO AERO;-27.76667;-64.3;-999;0.00833;0.00833;-9.99999;Argentina
86081;RESISTENCIA AERO;-27.45;-59.05;-999;0.00833;0.00833;-9.99999;Argentina
86082;CORRIENTES AERO;-27.45;-58.76667;-999;0.00833;0.00833;-9.99999;Argentina
86083;POSADAS AERO;-27.36667;-55.96667;-999;0.00833;0.00833;-9.99999;Argentina
86084;TUCUMAN AERO;-26.85;-65.1;-999;0.00833;0.00833;-9.99999;Argentina
86085;FORMOSA AERO;-26.2;-58.23333;-999;0.00833;0.00833;-9.99999;Argentina
86086;SALTA AERO;-24.85;-65.48333;-999;0.00833;0.00833;-9.99999;Argentina
86087;JUJUY AERO;-24.38333;-65.08333;-999;0.00833;0.00833;-9.99999;Argentina
86088;YEREVAN;40.2;44.5;-999;0.00833;0.00833;-9.99999;Armenia
86089;SEVAN;40.56667;45;-999;0.00833;0.00833;-9.99999;Armenia
86090;GUMRI;40.78333;43.83333;-999;0.00833;0.00833;-9.99999;Armenia
86091;DAVIS;-68.58333;77.96667;-999;0.00833;0.00833;-9.99999;Australia
86092;MAWSON;-67.6;62.86667;-999;0.00833;0.00833;-9.99999;Australia
86093;CASEY;-66.28333;110.53333;-999;0.00833;0.00833;-9.99999;Australia
86094;MACQUARIE ISLAND;-54.5;158.95;-999;0.00833;0.00833;-9.99999;Australia
86095;CAPE BRUNY LIGHTHOUSE;-43.48333;147.13333;-999;0.00833;0.00833;-9.99999;Australia
86096;GROVE RESEARCH STATION;-42.98333;147.08333;-999;0.00833;0.00833;-9.99999;Australia
86097;HOBART AIRPORT;-42.83333;147.5;-999;0.08333;0.08333;-9.99999;Australia
86098;LIAWENEE COMPARISON;-41.9;146.66667;-999;0.00833;0.00833;-9.99999;Australia
86099;LAUNCESTON AIRPORT;-41.53333;147.2;-999;0.00833;0.00833;-9.99999;Australia
86100;LOW HEAD;-41.06667;146.78333;-999;0.00833;0.00833;-9.99999;Australia
86101;EDDYSTONE POINT;-40.98333;148.35;-999;0.00833;0.00833;-9.99999;Australia
86102;CAPE GRIM BAPS;-40.68333;144.68333;-999;0.00833;0.00833;-9.99999;Australia
86103;WILSONS PROMONTORY LIGHT;-39.13333;146.41667;-999;0.00833;0.00833;-9.99999;Australia
86104;CAPE OTWAY LIGHTHOUSE;-38.86667;143.51667;-999;0.00833;0.00833;-9.99999;Australia
86105;CAPE NELSON LIGHTHOUSE;-38.43333;141.53333;-999;0.00833;0.00833;-9.99999;Australia
86106;EAST SALE AIRPORT;-38.11667;147.13333;-999;0.00833;0.00833;-9.99999;Australia
86107;LAVERTON RAAF;-37.86667;144.76667;-999;0.00833;0.00833;-9.99999;Australia
86108;MOUNT GAMBIER AERO;-37.75;140.76667;-999;0.00833;0.00833;-9.99999;Australia
86109;MELBOURNE AIRPORT;-37.68333;144.83333;-999;0.00833;0.00833;-9.99999;Australia
86110;ORBOST (COMPARISON);-37.68333;148.46667;-999;0.00833;0.00833;-9.99999;Australia
86111;ROBE;-37.16667;139.76667;-999;0.00833;0.00833;-9.99999;Australia
86112;THREDBO VILLAGE;-36.5;148.3;-999;0.00833;0.00833;-9.99999;Australia
86113;NHILL;-36.33333;141.63333;-999;0.00833;0.00833;-9.99999;Australia
86114;CABRAMURRA SMHEA AWS;-35.93333;148.38333;-999;0.00833;0.00833;-9.99999;Australia
86115;MORUYA HEADS PILOT STATI;-35.91667;150.15;-999;0.00833;0.00833;-9.99999;Australia
86116;CAPE BORDA;-35.75;136.58333;-999;0.00833;0.00833;-9.99999;Australia
86117;DENILIQUIN AIRPORT AWS;-35.56667;144.95;-999;0.00833;0.00833;-9.99999;Australia
86118;CANBERRA AIRPORT;-35.3;149.2;-999;0.00833;0.00833;-9.99999;Australia
86119;STRATHALBYN RACECOURSE;-35.28333;138.88333;-999;0.00833;0.00833;-9.99999;Australia
86120;WAGGA WAGGA AMO;-35.16667;147.46667;-999;0.00833;0.00833;-9.99999;Australia
86121;JERVIS BAY (POINT PERPEN;-35.08333;150.8;-999;0.00833;0.00833;-9.99999;Australia
86122;ADELAIDE AIRPORT;-34.95;138.51667;-999;0.00833;0.00833;-9.99999;Australia
86123;NOWRA RAN AIR STATION A;-34.95;150.53333;-999;0.00833;0.00833;-9.99999;Australia
86124;ALBANY AIRPORT;-34.93333;117.8;-999;0.00833;0.00833;-9.99999;Australia
86125;NURIOOTPA VITICULTURAL;-34.48333;139;-999;0.00833;0.00833;-9.99999;Australia
86126;CAPE LEEUWIN;-34.36667;115.13333;-999;0.00833;0.00833;-9.99999;Australia
86127;MILDURA AIRPORT;-34.23333;142.08333;-999;0.00833;0.00833;-9.99999;Australia
86128;BRIDGETOWN COMPARISON;-33.96667;116.13333;-999;0.00833;0.00833;-9.99999;Australia
86129;WYALONG POST OFFICE;-33.93333;147.23333;-999;0.00833;0.00833;-9.99999;Australia
86130;SYDNEY AIRPORT AMO;-33.93333;151.16667;-999;0.00833;0.00833;-9.99999;Australia
86131;ESPERANCE;-33.83333;121.88333;-999;0.00833;0.00833;-9.99999;Australia
86132;SNOWTOWN (RAYVILLE PARK);-33.76667;138.21667;-999;0.00833;0.00833;-9.99999;Australia
86133;RICHMOND RAAF;-33.6;150.78333;-999;0.00833;0.00833;-9.99999;Australia
86134;BATHURST AGRICULTURAL ST;-33.43333;149.56667;-999;0.00833;0.00833;-9.99999;Australia
86135;LAKE GRACE COMPARISON;-33.1;118.46667;-999;0.00833;0.00833;-9.99999;Australia
86136;CONDOBOLIN AG RESEARCH S;-33.06667;147.23333;-999;0.00833;0.00833;-9.99999;Australia
86137;WILLIAMTOWN RAAF;-32.78333;151.83333;-999;0.00833;0.00833;-9.99999;Australia
86138;WANDERING;-32.66667;116.66667;-999;0.08333;0.08333;-9.99999;Australia
86139;DUBBO AIRPORT AWS;-32.21667;148.58333;-999;0.00833;0.00833;-9.99999;Australia
86140;CEDUNA AMO;-32.13333;133.7;-999;0.00833;0.00833;-9.99999;Australia
86141;SCONE SCS;-32.06667;150.93333;-999;0.00833;0.00833;-9.99999;Australia
86142;ROTTNEST ISLAND;-32.01667;115.5;-999;0.00833;0.00833;-9.99999;Australia
86143;BROKEN HILL (PATTON STRE;-31.98333;141.46667;-999;0.00833;0.00833;-9.99999;Australia
86144;PERTH AIRPORT;-31.93333;115.98333;-999;0.00833;0.00833;-9.99999;Australia
86145;TAREE (RADIO STATION 2RE;-31.9;152.48333;-999;0.00833;0.00833;-9.99999;Australia
86146;EUCLA;-31.68333;128.88333;-999;0.00833;0.00833;-9.99999;Australia
86147;CUNDERDIN;-31.66667;117.25;-999;0.00833;0.00833;-9.99999;Australia
86148;LORD HOWE ISLAND AERO;-31.53333;159.08333;-999;0.00833;0.00833;-9.99999;Australia
86149;COBAR MO;-31.48333;145.83333;-999;0.00833;0.00833;-9.99999;Australia
86150;PORT MACQUARIE (HILL ST);-31.43333;152.91667;-999;0.00833;0.00833;-9.99999;Australia
86151;WOOMERA AERODROME;-31.16667;136.81667;-999;0.00833;0.00833;-9.99999;Australia
86152;GUNNEDAH SCS;-31.03333;150.26667;-999;0.00833;0.00833;-9.99999;Australia
86153;FORREST;-30.85;128.11667;-999;0.00833;0.00833;-9.99999;Australia
86154;KALGOORLIE-BOULDER AIRPO;-30.78333;121.45;-999;0.00833;0.00833;-9.99999;Australia
86155;TARCOOLA AERO;-30.71667;134.58333;-999;0.00833;0.00833;-9.99999;Australia
86156;COFFS HARBOUR MO;-30.31667;153.11667;-999;0.00833;0.00833;-9.99999;Australia
86157;DALWALLINU COMPARISON;-30.28333;116.66667;-999;0.00833;0.00833;-9.99999;Australia
86158;INVERELL RESEARCH CENTRE;-29.78333;151.08333;-999;0.00833;0.00833;-9.99999;Australia
86159;MARREE;-29.65;138.06667;-999;0.00833;0.00833;-9.99999;Australia
86160;MOREE AERO;-29.48333;149.85;-999;0.00833;0.00833;-9.99999;Australia
86161;TIBOOBURRA POST OFFICE;-29.43333;142.01667;-999;0.00833;0.00833;-9.99999;Australia
86162;YAMBA PILOT STATION;-29.43333;153.36667;-999;0.00833;0.00833;-9.99999;Australia
86163;NORFOLK ISLAND AERO;-29.03333;167.93333;-999;0.00833;0.00833;-9.99999;Australia
86164;GERALDTON AIRPORT;-28.8;114.7;-999;0.00833;0.00833;-9.99999;Australia
86165;ST GEORGE AIRPORT;-28.05;148.58333;-999;0.00833;0.00833;-9.99999;Australia
86166;THARGOMINDAH POST OFFICE;-28;143.81667;-999;0.00833;0.00833;-9.99999;Australia
86167;AMBERLEY AMO;-27.63333;152.71667;-999;0.00833;0.00833;-9.99999;Australia
86168;OODNADATTA AIRPORT;-27.56667;135.45;-999;0.00833;0.00833;-9.99999;Australia
86169;BRISBANE AERO;-27.38333;153.13333;-999;0.00833;0.00833;-9.99999;Australia
86170;MILES POST OFFICE;-26.66667;150.18333;-999;0.00833;0.00833;-9.99999;Australia
86171;MEEKATHARRA AIRPORT;-26.61667;118.53333;-999;0.00833;0.00833;-9.99999;Australia
86172;CHARLEVILLE AERO;-26.41667;146.26667;-999;0.00833;0.00833;-9.99999;Australia
86173;TEWANTIN RSL PARK;-26.38333;153.03333;-999;0.00833;0.00833;-9.99999;Australia
86174;BIRDSVILLE POLICE STATIO;-25.9;139.35;-999;0.00833;0.00833;-9.99999;Australia
86175;GILES METEOROLOGICAL OFF;-25.03333;128.3;-999;0.00833;0.00833;-9.99999;Australia
86176;CARNARVON AIRPORT;-24.88333;113.66667;-999;0.00833;0.00833;-9.99999;Australia
86177;GLADSTONE RADAR;-23.86667;151.26667;-999;0.00833;0.00833;-9.99999;Australia
86178;ALICE SPRINGS AIRPORT;-23.8;133.88333;-999;0.00833;0.00833;-9.99999;Australia
86179;LONGREACH AERO;-23.43333;144.28333;-999;0.00833;0.00833;-9.99999;Australia
86180;NEWMAN AERO;-23.41667;119.8;-999;0.00833;0.00833;-9.99999;Australia
86181;ROCKHAMPTON AERO;-23.38333;150.48333;-999;0.00833;0.00833;-9.99999;Australia
86182;WINTON POST OFFICE;-22.38333;143.03333;-999;0.00833;0.00833;-9.99999;Australia
86183;LEARMONTH AIRPORT;-22.23333;114.1;-999;0.00833;0.00833;-9.99999;Australia
86184;WITTENOOM;-22.23333;118.33333;-999;0.00833;0.00833;-9.99999;Australia
86185;MACKAY MO;-21.11667;149.21667;-999;0.00833;0.00833;-9.99999;Australia
86186;RICHMOND POST OFFICE;-20.73333;143.13333;-999;0.00833;0.00833;-9.99999;Australia
86187;MOUNT ISA AERO;-20.68333;139.48333;-999;0.00833;0.00833;-9.99999;Australia
86188;PORT HEDLAND AIRPORT;-20.36667;118.63333;-999;0.00833;0.00833;-9.99999;Australia
86189;RABBIT FLAT;-20.18333;130.01667;-999;0.00833;0.00833;-9.99999;Australia
86190;TENNANT CREEK AIRPORT;-19.63333;134.18333;-999;0.00833;0.00833;-9.99999;Australia
86191;TOWNSVILLE AERO;-19.25;146.76667;-999;0.00833;0.00833;-9.99999;Australia
86192;GEORGETOWN POST OFFICE;-18.28333;143.55;-999;0.00833;0.00833;-9.99999;Australia
86193;HALLS CREEK AIRPORT;-18.23333;127.66667;-999;0.00833;0.00833;-9.99999;Australia
86194;BROOME AIRPORT;-17.95;122.23333;-999;0.00833;0.00833;-9.99999;Australia
86195;BURKETOWN POST OFFICE;-17.73333;139.55;-999;0.00833;0.00833;-9.99999;Australia
86196;CAIRNS AERO;-16.86667;145.75;-999;0.00833;0.00833;-9.99999;Australia
86197;WILLIS ISLAND;-16.28333;149.96667;-999;0.00833;0.00833;-9.99999;Australia
86198;TINDAL RAAF;-14.51667;132.38333;-999;0.00833;0.00833;-9.99999;Australia
86199;KALUMBURU MISSION;-14.3;126.63333;-999;0.00833;0.00833;-9.99999;Australia
86200;WEIPA AERO;-12.68333;141.91667;-999;0.00833;0.00833;-9.99999;Australia
86201;DARWIN AIRPORT;-12.41667;130.88333;-999;0.00833;0.00833;-9.99999;Australia
86202;GOVE AIRPORT;-12.26667;136.81667;-999;0.00833;0.00833;-9.99999;Australia
86203;COCOS ISLAND AIRPORT;-12.18333;96.83333;-999;0.00833;0.00833;-9.99999;Australia
86204;CHRISTMAS ISLAND AERO;-10.45;105.68333;-999;0.00833;0.00833;-9.99999;Australia
86205;KLAGENFURT-FLUGHAFEN;46.65;14.31667;-999;0.00833;0.00833;-9.99999;Austria
86206;GRAZ-THALERHOF;46.98333;15.45;-999;0.00833;0.00833;-9.99999;Austria
86207;SONNBLICK;47.05;12.95;-999;0.00833;0.00833;-9.99999;Austria
86208;INNSBRUCK-FLUGHAFEN;47.26667;11.35;-999;0.00833;0.00833;-9.99999;Austria
86209;SALZBURG-FLUGHAFEN;47.8;13;-999;0.00833;0.00833;-9.99999;Austria
86210;ST. POELTEN;48.18333;15.61667;-999;0.00833;0.00833;-9.99999;Austria
86211;WIEN/HOHE WARTE;48.25;16.35;-999;0.00833;0.00833;-9.99999;Austria
86212;ASTARA;38.45;48.88333;-999;0.00833;0.00833;-9.99999;Azerbaijan
86213;MASHTAGA;40.53333;50;-999;0.00833;0.00833;-9.99999;Azerbaijan
86214;BAHRAIN INTL A;26.26667;50.65;-999;0.00833;0.00833;-9.99999;Bahrain
86215;TEKNAF;20.86667;92.3;-999;0.00833;0.00833;-9.99999;Bangladesh
86216;COX'S BAZAR;21.43333;91.96667;-999;0.00833;0.00833;-9.99999;Bangladesh
86217;KUTUBDIA;21.81667;91.85;-999;0.00833;0.00833;-9.99999;Bangladesh
86218;KHEPUPARA;21.98333;90.23333;-999;0.00833;0.00833;-9.99999;Bangladesh
86219;CHITTAGONG;22.26667;91.81667;-999;0.00833;0.00833;-9.99999;Bangladesh
86220;PATUAKHALI;22.33333;90.33333;-999;0.08333;0.08333;-9.99999;Bangladesh
86221;RANGAMATI;22.63333;92.15;-999;0.00833;0.00833;-9.99999;Bangladesh
86222;BHOLA;22.68333;90.65;-999;0.00833;0.00833;-9.99999;Bangladesh
86223;BARISAL;22.71667;90.36667;-999;0.00833;0.00833;-9.99999;Bangladesh
86224;SATKHIRA;22.73333;89.08333;-999;0.00833;0.00833;-9.99999;Bangladesh
86225;KHULNA;22.78333;89.53333;-999;0.00833;0.00833;-9.99999;Bangladesh
86226;MADARIPUR;23.16667;90.18333;-999;0.00833;0.00833;-9.99999;Bangladesh
86227;JESSORE;23.21667;89.21667;-999;0.00833;0.00833;-9.99999;Bangladesh
86228;CHANDPUR;23.23333;90.7;-999;0.00833;0.00833;-9.99999;Bangladesh
86229;COMILLA;23.43333;91.18333;-999;0.00833;0.00833;-9.99999;Bangladesh
86230;FARIDPUR;23.6;89.85;-999;0.00833;0.00833;-9.99999;Bangladesh
86231;CHUADANGA;23.65;88.81667;-999;0.00833;0.00833;-9.99999;Bangladesh
86232;DHAKA;23.76667;90.38333;-999;0.00833;0.00833;-9.99999;Bangladesh
86233;ISHURDI;24.13333;89.05;-999;0.00833;0.00833;-9.99999;Bangladesh
86234;TANGAIL;24.25;89.93333;-999;0.00833;0.00833;-9.99999;Bangladesh
86235;SRIMANGAL;24.3;91.73333;-999;0.00833;0.00833;-9.99999;Bangladesh
86236;RAJSHAHI;24.36667;88.7;-999;0.00833;0.00833;-9.99999;Bangladesh
86237;MYMENSINGH;24.73333;90.4;-999;0.00833;0.00833;-9.99999;Bangladesh
86238;BOGRA;24.85;89.36667;-999;0.00833;0.00833;-9.99999;Bangladesh
86239;SYLHET;24.9;91.88333;-999;0.00833;0.00833;-9.99999;Bangladesh
86240;DINAJPUR;25.65;88.68333;-999;0.00833;0.00833;-9.99999;Bangladesh
86241;RANGPUR;25.73333;89.23333;-999;0.00833;0.00833;-9.99999;Bangladesh
86242;GRANTLEY ADAMS AIRPORT;13.06667;-59.5;-999;0.00833;0.00833;-9.99999;Barbados
86243;BREST;52.11667;23.68333;-999;0.00833;0.00833;-9.99999;Belarus
86244;VASILEVICI;52.25;29.83333;-999;0.00833;0.00833;-9.99999;Belarus
86245;MINSK;53.93333;27.63333;-999;0.00833;0.00833;-9.99999;Belarus
86246;FLORENNES;50.23333;4.65;-999;0.00833;0.00833;-9.99999;Belgium and Luxemborg
86247;UCCLE(BRUSSELS);50.8;4.35;-999;0.00833;0.00833;-9.99999;Belgium and Luxemborg
86248;ZAVENTEM;50.88333;4.51667;-999;0.00833;0.00833;-9.99999;Belgium and Luxemborg
86249;KLEINE BROGEL;51.16667;5.46667;-999;0.00833;0.00833;-9.99999;Belgium and Luxemborg
86250;OOSTENDE AIRPORT;51.18333;2.86667;-999;0.00833;0.00833;-9.99999;Belgium and Luxemborg
86251;COTONOU;6.35;2.38333;-999;0.00833;0.00833;-9.99999;Benin
86252;BOHICON;7.16667;2.06667;-999;0.00833;0.00833;-9.99999;Benin
86253;SAVE;8.03333;2.46667;-999;0.00833;0.00833;-9.99999;Benin
86254;PARAKOU;9.35;2.61667;-999;0.00833;0.00833;-9.99999;Benin
86255;NATITINGOU;10.31667;1.38333;-999;0.00833;0.00833;-9.99999;Benin
86256;KANDI;11.13333;2.93333;-999;0.00833;0.00833;-9.99999;Benin
86257;MOSTAR;43.35;17.8;-999;0.00833;0.00833;-9.99999;Bosnia and Herzegovina
86258;SARAJEVO BJELAVE;43.86667;18.43333;-999;0.00833;0.00833;-9.99999;Bosnia and Herzegovina
86259;PORTO ALEGRE;-30.05;-51.16667;-999;0.00833;0.00833;-9.99999;Brazil
86260;SAO PAULO(M.DE SANTANA);-23.5;-46.61667;-999;0.00833;0.00833;-9.99999;Brazil
86261;RIO DE JANEIRO;-22.88333;-43.18333;-999;0.00833;0.00833;-9.99999;Brazil
86262;PRESIDENTE PRUDENTE;-22.11667;-51.38333;-999;0.00833;0.00833;-9.99999;Brazil
86263;JUIZ DE FORA;-21.76667;-43.35;-999;0.00833;0.00833;-9.99999;Brazil
86264;CAMPOS;-21.73333;-41.31667;-999;0.00833;0.00833;-9.99999;Brazil
86265;VICOSA;-20.75;-42.85;-999;0.00833;0.00833;-9.99999;Brazil
86266;CAMPO GRANDE;-20.43333;-54.71667;-999;0.00833;0.00833;-9.99999;Brazil
86267;VITORIA;-20.3;-40.31667;-999;0.00833;0.00833;-9.99999;Brazil
86268;UBERABA;-19.73333;-47.95;-999;0.00833;0.00833;-9.99999;Brazil
86269;SETE LAGOAS;-19.46667;-44.25;-999;0.00833;0.00833;-9.99999;Brazil
86270;LINHARES;-19.4;-40.06667;-999;0.00833;0.00833;-9.99999;Brazil
86271;CORUMBA;-19.01667;-57.65;-999;0.00833;0.00833;-9.99999;Brazil
86272;DIAMANTINA;-18.25;-43.6;-999;0.00833;0.00833;-9.99999;Brazil
86273;GOIANIA;-16.66667;-49.25;-999;0.00833;0.00833;-9.99999;Brazil
86274;CACERES;-16.05;-57.68333;-999;0.00833;0.00833;-9.99999;Brazil
86275;GOIAS;-15.91667;-50.13333;-999;0.00833;0.00833;-9.99999;Brazil
86276;BRASILIA;-15.78333;-47.93333;-999;0.00833;0.00833;-9.99999;Brazil
86277;CUIABA;-15.55;-56.11667;-999;0.00833;0.00833;-9.99999;Brazil
86278;PEIXE;-12.01667;-48.53333;-999;0.00833;0.00833;-9.99999;Brazil
86279;PORTO VELHO;-8.76667;-63.91667;-999;0.00833;0.00833;-9.99999;Brazil
86280;RECIFE (CURADO);-8.05;-34.95;-999;0.00833;0.00833;-9.99999;Brazil
86281;MARABA;-5.35;-49.15;-999;0.00833;0.00833;-9.99999;Brazil
86282;TERESINA;-5.08333;-42.81667;-999;0.00833;0.00833;-9.99999;Brazil
86283;MANAUS;-3.11667;-59.95;-999;0.00833;0.00833;-9.99999;Brazil
86284;PLOVDIV;42.06667;24.85;-999;0.00833;0.00833;-9.99999;Bulgaria
86285;BURGAS;42.48333;27.48333;-999;0.00833;0.00833;-9.99999;Bulgaria
86286;SOFIA;42.65;23.38333;-999;0.00833;0.00833;-9.99999;Bulgaria
86287;VRATZA;43.2;23.53333;-999;0.00833;0.00833;-9.99999;Bulgaria
86288;PLEVEN;43.41667;24.63333;-999;0.00833;0.00833;-9.99999;Bulgaria
86289;RAZGRAD;43.51667;26.51667;-999;0.00833;0.00833;-9.99999;Bulgaria
86290;KAWTHOUNG;9.96667;98.58333;-999;0.00833;0.00833;-9.99999;Burma / Myanmar
86291;DAWEI;14.1;98.21667;-999;0.00833;0.00833;-9.99999;Burma / Myanmar
86292;PATHEIN/PROME;16.76667;94.76667;-999;0.00833;0.00833;-9.99999;Burma / Myanmar
86293;SITTWE;20.13333;92.88333;-999;0.00833;0.00833;-9.99999;Burma / Myanmar
86294;MANDALAY;21.98333;96.1;-999;0.00833;0.00833;-9.99999;Burma / Myanmar
86295;MYITKYINA;25.36667;97.4;-999;0.00833;0.00833;-9.99999;Burma / Myanmar
86296;LONDON A;43.03333;-81.15;-999;0.00833;0.00833;-9.99999;Canada
86297;TORONTO PEARSON INT'L A;43.66667;-79.6;-999;0.00833;0.00833;-9.99999;Canada
86298;TORONTO;43.66667;-79.4;-999;0.00833;0.00833;-9.99999;Canada
86299;SABLE ISLAND;43.93333;-60;-999;0.00833;0.00833;-9.99999;Canada
86300;SHEARWATER A;44.63333;-63.5;-999;0.00833;0.00833;-9.99999;Canada
86301;MONTREAL/DORVAL INT'L A;45.46667;-73.75;-999;0.00833;0.00833;-9.99999;Canada
86302;FREDERICTON A;45.86667;-66.53333;-999;0.00833;0.00833;-9.99999;Canada
86303;GORE BAY A;45.88333;-82.56667;-999;0.00833;0.00833;-9.99999;Canada
86304;SYDNEY A;46.16667;-60.05;-999;0.00833;0.00833;-9.99999;Canada
86305;CHARLOTTETOWN A;46.28333;-63.11667;-999;0.00833;0.00833;-9.99999;Canada
86306;NORTH BAY A;46.35;-79.41667;-999;0.00833;0.00833;-9.99999;Canada
86307;MANIWAKI;46.36667;-75.95;-999;0.00833;0.00833;-9.99999;Canada
86308;SAULT STE MARIE A;46.48333;-84.5;-999;0.00833;0.00833;-9.99999;Canada
86309;SAINT-PIERRE;46.76667;-56.15;-999;0.00833;0.00833;-9.99999;Canada
86310;QUEBEC A;46.8;-71.38333;-999;0.00833;0.00833;-9.99999;Canada
86311;MIRAMICHI A;47.01667;-65.46667;-999;0.00833;0.00833;-9.99999;Canada
86312;ILES DE LA MADELEINE A;47.41667;-61.78333;-999;0.00833;0.00833;-9.99999;Canada
86313;ST JOHN'S A;47.61667;-52.73333;-999;0.00833;0.00833;-9.99999;Canada
86314;BAGOTVILLE A;48.33333;-71;-999;0.08333;0.08333;-9.99999;Canada
86315;THUNDER BAY A;48.36667;-89.31667;-999;0.00833;0.00833;-9.99999;Canada
86316;STEPHENVILLE A;48.53333;-58.55;-999;0.00833;0.00833;-9.99999;Canada
86317;VICTORIAL INT'L A;48.63333;-123.41667;-999;0.00833;0.00833;-9.99999;Canada
86318;GANDER INT'L A;48.93333;-54.56667;-999;0.00833;0.00833;-9.99999;Canada
86319;VANCOUVER INT'L A;49.18333;-123.18333;-999;0.00833;0.00833;-9.99999;Canada
86320;ESTEVAN A;49.21667;-102.96667;-999;0.00833;0.00833;-9.99999;Canada
86321;KAPUSKASING A;49.41667;-82.46667;-999;0.00833;0.00833;-9.99999;Canada
86322;LETHBRIDGE A;49.63333;-112.8;-999;0.00833;0.00833;-9.99999;Canada
86323;WINNIPEG INT'L A;49.91667;-97.23333;-999;0.00833;0.00833;-9.99999;Canada
86324;SIOUX LOOKOUT A;50.11667;-91.9;-999;0.00833;0.00833;-9.99999;Canada
86325;NATASHQUAN A;50.18333;-61.81667;-999;0.00833;0.00833;-9.99999;Canada
86326;SEPT-ILES A;50.21667;-66.26667;-999;0.00833;0.00833;-9.99999;Canada
86327;SWIFT CURRENT;50.26667;-107.73333;-999;0.00833;0.00833;-9.99999;Canada
86328;REGINA A;50.43333;-104.66667;-999;0.00833;0.00833;-9.99999;Canada
86329;PORT HARDY A;50.66667;-127.36667;-999;0.00833;0.00833;-9.99999;Canada
86330;KAMLOOPS A;50.7;-120.45;-999;0.00833;0.00833;-9.99999;Canada
86331;CALGARY INT'L A;51.11667;-114.01667;-999;0.00833;0.00833;-9.99999;Canada
86332;MOOSONEE;51.26667;-80.65;-999;0.00833;0.00833;-9.99999;Canada
86333;QUESNEL A;53.01667;-122.5;-999;0.00833;0.00833;-9.99999;Canada
86334;PRINCE ALBERT A;53.21667;-105.66667;-999;0.00833;0.00833;-9.99999;Canada
86335;EDMONTON INT'L A;53.31667;-113.58333;-999;0.00833;0.00833;-9.99999;Canada
86336;GOOSE A;53.31667;-60.41667;-999;0.00833;0.00833;-9.99999;Canada
86337;EDMONTON CITY CENTRE;53.56667;-113.51667;-999;0.00833;0.00833;-9.99999;Canada
86338;CARTWRIGHT;53.7;-57.03333;-999;0.00833;0.00833;-9.99999;Canada
86339;LA GRANDE IV A;53.75;-73.66667;-999;0.00833;0.00833;-9.99999;Canada
86340;PRINCE GEORGE A;53.88333;-122.66667;-999;0.00833;0.00833;-9.99999;Canada
86341;THE PAS A;53.96667;-101.1;-999;0.00833;0.00833;-9.99999;Canada
86342;LANGARA;54.25;-133.05;-999;0.00833;0.00833;-9.99999;Canada
86343;PRINCE RUPERT A;54.28333;-130.43333;-999;0.00833;0.00833;-9.99999;Canada
86344;COLD LAKE A;54.41667;-110.28333;-999;0.00833;0.00833;-9.99999;Canada
86345;SCHEFFERVILLE A;54.8;-66.81667;-999;0.00833;0.00833;-9.99999;Canada
86346;LA RONGE A;55.15;-105.26667;-999;0.00833;0.00833;-9.99999;Canada
86347;KUUJJUARAPIK A;55.28333;-77.75;-999;0.00833;0.00833;-9.99999;Canada
86348;THOMPSON A;55.8;-97.86667;-999;0.00833;0.00833;-9.99999;Canada
86349;FORT MCMURRAY A;56.65;-111.21667;-999;0.00833;0.00833;-9.99999;Canada
86350;LYNN LAKE A;56.86667;-101.08333;-999;0.00833;0.00833;-9.99999;Canada
86351;KUUJJUAQ A;58.1;-68.41667;-999;0.00833;0.00833;-9.99999;Canada
86352;INUKJUAK;58.46667;-78.08333;-999;0.00833;0.00833;-9.99999;Canada
86353;HIGH LEVEL A;58.61667;-117.16667;-999;0.00833;0.00833;-9.99999;Canada
86354;CHURCHILL A;58.73333;-94.05;-999;0.00833;0.00833;-9.99999;Canada
86355;FORT NELSON A;58.83333;-122.58333;-999;0.00833;0.00833;-9.99999;Canada
86356;FORT SMITH A;60.01667;-111.96667;-999;0.00833;0.00833;-9.99999;Canada
86357;WATSON LAKE A;60.11667;-128.81667;-999;0.00833;0.00833;-9.99999;Canada
86358;WHITEHORSE A;60.7;-135.06667;-999;0.00833;0.00833;-9.99999;Canada
86359;HAY RIVER A;60.83333;-115.76667;-999;0.00833;0.00833;-9.99999;Canada
86360;FORT SIMPSON A;61.76667;-121.23333;-999;0.00833;0.00833;-9.99999;Canada
86361;YELLOWKNIFE A;62.46667;-114.43333;-999;0.00833;0.00833;-9.99999;Canada
86362;MAYO A;63.61667;-135.86667;-999;0.00833;0.00833;-9.99999;Canada
86363;IQALUIT A;63.75;-68.55;-999;0.00833;0.00833;-9.99999;Canada
86364;CORAL HARBOUR A;64.2;-83.36667;-999;0.00833;0.00833;-9.99999;Canada
86365;BAKER LAKE A;64.3;-96.06667;-999;0.00833;0.00833;-9.99999;Canada
86366;NORMAN WELLS A;65.28333;-126.8;-999;0.00833;0.00833;-9.99999;Canada
